Basin,HUC8,HUC8 Name,Report Year,Report Month,Component Type,Component ID,Component Name,Component Volume,Component NEP
South Platte,10190012,Middle South Platte-Sterling,2018,2,ReservoirStorage,06016270,RIVERSIDE RESERVOIR,41800.00,61.83
Yampa-White,10180001,North Platte Headwaters,2018,2,ForecastedRunoff,06620000,NORTH PLATTE R NR NORTHGATE,185000.00,39.63
Yampa-White,14050001,Upper Yampa,2018,2,ForecastedRunoff,09239500,YAMPA RIVER AT STEAMBOAT SPRINGS,155000.00,16.80
Yampa-White,14050001,Upper Yampa,2018,2,ForecastedRunoff,09242500,"ELK RIVER NEAR MILNER, CO",225000.00,12.04
Yampa-White,14050001,Upper Yampa,2018,2,ForecastedRunoff,09246200,ELKHEAD CREEK ABOVE LONG GULCH,35000.00,18.56
Yampa-White,14050001,Upper Yampa,2018,2,ReservoirStorage,09237495,STAGECOACH RESERVOIR NR OAK CREEK,33400.00,98.51
Yampa-White,14050001,Upper Yampa,2018,2,ReservoirStorage,YAMRESCO,YAMCOLO RESERVOIR,7559.00,69.51
Yampa-White,14050002,Lower Yampa,2018,2,ForecastedRunoff,09251000,YAMPA RIVER NEAR MAYBELL,525000.00,14.83
Yampa-White,14050003,Little Snake,2018,2,ForecastedRunoff,09260000,LITTLE SNAKE RIVER NEAR LILY,205000.00,24.12
Yampa-White,14050005,Upper White,2018,2,ForecastedRunoff,09304500,WHITE RIVER NEAR MEEKER,149000.00,11.93
Arkansas,11020001,Arkansas Headwaters,2018,3,ForecastedRunoff,07091500,ARKANSAS RIVER AT SALIDA,175000.00,15.63
Arkansas,11020001,Arkansas Headwaters,2018,3,ReservoirStorage,07007020,CLEAR CREEK RESERVOIR,8067.00,57.89
Arkansas,11020001,Arkansas Headwaters,2018,3,ReservoirStorage,07007110,TURQUOISE LAKE,92148.00,76.57
Arkansas,11020001,Arkansas Headwaters,2018,3,ReservoirStorage,07007120,TWIN LAKES RESERVOIR,28365.00,27.53
Arkansas,11020001,Arkansas Headwaters,2018,3,ReservoirStorage,09009040,HOMESTAKE RESERVOIR,40989.00,73.26
Arkansas,11020002,Upper Arkansas,2018,3,ForecastedRunoff,07099400,PUEBLO RESERVOIR INFLOW,240000.00,13.92
Arkansas,11020002,Upper Arkansas,2018,3,ReservoirStorage,07007090,PUEBLO RESERVOIR,274100.00,87.80
Arkansas,11020005,Upper Arkansas-Lake Meredith,2018,3,ForecastedRunoff,07099400,PUEBLO RESERVOIR INFLOW,240000.00,13.92
Arkansas,11020005,Upper Arkansas-Lake Meredith,2018,3,ForecastedRunoff,07111000,HUERFANO RIVER NEAR REDWING,4800.00,5.06
Arkansas,11020005,Upper Arkansas-Lake Meredith,2018,3,ForecastedRunoff,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,3800.00,11.11
Arkansas,11020005,Upper Arkansas-Lake Meredith,2018,3,ReservoirStorage,07007070,MEREDITH RESERVOIR,36137.00,68.33
Arkansas,11020005,Upper Arkansas-Lake Meredith,2018,3,ReservoirStorage,07007130,LAKE HENRY,8838.00,98.51
Arkansas,11020006,Huerfano,2018,3,ForecastedRunoff,07111000,HUERFANO RIVER NEAR REDWING,4800.00,5.06
Arkansas,11020006,Huerfano,2018,3,ForecastedRunoff,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,3800.00,11.11
Arkansas,11020006,Huerfano,2018,3,ReservoirStorage,07007030,CUCHARAS RESERVOIR,0.00,13.93
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2018,3,ForecastedRunoff,07099400,PUEBLO RESERVOIR INFLOW,240000.00,13.92
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2018,3,ForecastedRunoff,07111000,HUERFANO RIVER NEAR REDWING,4800.00,5.06
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2018,3,ForecastedRunoff,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,3800.00,11.11
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2018,3,ForecastedRunoff,07124500,PURGATOIRE RIVER AT TRINIDAD,14600.00,9.86
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2018,3,ReservoirStorage,07007010,ADOBE CREEK RESERVOIR,48657.00,66.62
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2018,3,ReservoirStorage,07007060,JOHN MARTIN RESERVOIR,311095.00,84.58
Arkansas,11020010,Purgatoire,2018,3,ForecastedRunoff,07124500,PURGATOIRE RIVER AT TRINIDAD,14600.00,9.86
Arkansas,11020010,Purgatoire,2018,3,ReservoirStorage,07007100,TRINIDAD LAKE,39250.00,85.52
Colorado,14010001,Colorado Headwaters,2018,3,ForecastedRunoff,09070500,COLORADO RIVER NEAR DOTSERO,1200000.00,32.62
Colorado,14010001,Colorado Headwaters,2018,3,ReservoirStorage,09009150,WILLIAMS FORK RESERVOIR,66300.00,65.97
Colorado,14010001,Colorado Headwaters,2018,3,ReservoirStorage,09041395,WOLFORD MOUNTAIN RESERVOIR,54260.00,98.51
Colorado,14010002,Blue,2018,3,ForecastedRunoff,09057500,BLUE RIVER INFLOW TO GREEN MOUNTAIN RES,250000.00,41.21
Colorado,14010002,Blue,2018,3,ReservoirStorage,09009030,GREEN MOUNTAIN RESERVOIR,61478.00,21.97
Colorado,14010003,Eagle,2018,3,ForecastedRunoff,09070000,EAGLE RIVER BELOW GYPSUM,250000.00,22.66
Colorado,14010004,Roaring Fork,2018,3,ForecastedRunoff,09085000,ROARING FORK AT GLENWOOD SPRINGS,410000.00,7.57
Colorado,14010004,Roaring Fork,2018,3,ReservoirStorage,09009110,RUEDI RESERVOIR,67069.00,39.65
Colorado,14010005,Colorado Headwaters-Plateau,2018,3,ForecastedRunoff,09095500,COLORADO RIVER NEAR CAMEO,1660000.00,21.95
Colorado,14010005,Colorado Headwaters-Plateau,2018,3,ReservoirStorage,09009140,VEGA RESERVOIR,10747.00,44.73
Gunnison,14020001,East-Taylor,2018,3,ForecastedRunoff,09109209,TAYLOR R INF TO TAYLOR PARK RESERVOIR,66000.00,12.05
Gunnison,14020001,East-Taylor,2018,3,ForecastedRunoff,09112500,EAST RIVER AT ALMONT,108000.00,10.11
Gunnison,14020001,East-Taylor,2018,3,ReservoirStorage,09009120,TAYLOR PARK RESERVOIR,72306.00,77.19
Gunnison,14020002,Upper Gunnison,2018,3,ForecastedRunoff,09124500,"LAKE FORK AT GATEVIEW, CO",80000.00,10.82
Gunnison,14020002,Upper Gunnison,2018,3,ForecastedRunoff,09124800,GUNNISON R INF TO BLUE MESA RESERVOIR,375000.00,8.78
Gunnison,14020002,Upper Gunnison,2018,3,ReservoirStorage,09009010,BLUE MESA RESERVOIR,547134.00,76.73
Gunnison,14020002,Upper Gunnison,2018,3,ReservoirStorage,09009080,MORROW POINT RESERVOIR,108447.00,19.31
Gunnison,14020002,Upper Gunnison,2018,3,ReservoirStorage,09009330,FRUITLAND RESERVOIR,1200.00,45.32
Gunnison,14020002,Upper Gunnison,2018,3,ReservoirStorage,09009340,CRAWFORD RESERVOIR,5436.00,23.43
Gunnison,14020002,Upper Gunnison,2018,3,ReservoirStorage,09125800,SILVER JACK RESERVOIR,2355.00,6.68
Gunnison,14020003,Tomichi,2018,3,ForecastedRunoff,09119000,"TOMICHI CREEK AT GUNNISON, CO",35000.00,15.66
Gunnison,14020003,Tomichi,2018,3,ReservoirStorage,09116500,VOUGA RESERVOIR NEAR DOYLEVILLE,779.00,88.47
Gunnison,14020004,North Fork Gunnison,2018,3,ForecastedRunoff,09132500,NORTH FORK GUNNISON R NR SOMERSET,131000.00,8.99
Gunnison,14020004,North Fork Gunnison,2018,3,ReservoirStorage,09009100,PAONIA RESERVOIR,3510.00,53.43
Gunnison,14020005,Lower Gunnison,2018,3,ForecastedRunoff,09152500,GUNNISON RIVER NR GRAND JUNCTION,650000.00,8.03
Gunnison,14020006,Uncompahgre,2018,3,ForecastedRunoff,09147500,UNCOMPAHGRE RIVER AT COLONA,72000.00,14.22
Gunnison,14020006,Uncompahgre,2018,3,ReservoirStorage,09147022,RIDGEWAY RESERVOIR,61620.00,46.24
Gunnison,14030003,San Miguel,2018,3,ForecastedRunoff,09172500,SAN MIGUEL RIVER NEAR PLACERVILLE,66000.00,6.26
Rio Grande,13010001,Rio Grande Headwaters,2018,3,ForecastedRunoff,08220000,RIO GRANDE NEAR DEL NORTE,310000.00,17.72
Rio Grande,13010001,Rio Grande Headwaters,2018,3,ReservoirStorage,08008130,RIO GRANDE RESERVOIR,28134.00,86.53
Rio Grande,13010001,Rio Grande Headwaters,2018,3,ReservoirStorage,08008150,SANTA MARIA RESERVOIR,18982.00,90.15
Rio Grande,13010001,Rio Grande Headwaters,2018,3,ReservoirStorage,08008170,CONTINENTAL RESERVOIR,11932.00,98.22
Rio Grande,13010002,Alamosa-Trinchera,2018,3,ForecastedRunoff,08236000,ALAMOSA CREEK ABOVE TERRACE RESERVOIR,42000.00,23.35
Rio Grande,13010002,Alamosa-Trinchera,2018,3,ForecastedRunoff,08240500,TRINCHERA CK,4400.00,6.12
Rio Grande,13010002,Alamosa-Trinchera,2018,3,ForecastedRunoff,08241500,SANGRE DE CRISTO,3000.00,8.88
Rio Grande,13010002,Alamosa-Trinchera,2018,3,ForecastedRunoff,08242500,UTE CREEK,4600.00,14.99
Rio Grande,13010002,Alamosa-Trinchera,2018,3,ForecastedRunoff,08250000,CULEBRA CREEK AT SAN LUIS,6900.00,13.02
Rio Grande,13010002,Alamosa-Trinchera,2018,3,ReservoirStorage,08008160,TERRACE RESERVOIR,8950.00,79.96
Rio Grande,13010002,Alamosa-Trinchera,2018,3,ReservoirStorage,MTNRESCO,MOUNTAIN HOME,8576.00,98.51
Rio Grande,13010004,Saguache,2018,3,ForecastedRunoff,08227000,"SAGUACHE CREEK NEAR SAGUACHE, CO",21000.00,21.19
Rio Grande,13010005,Conejos,2018,3,ForecastedRunoff,08246500,CONEJOS RIVER NEAR MOGOTE,123000.00,18.16
Rio Grande,13010005,Conejos,2018,3,ReservoirStorage,08008120,PLATORO RESERVOIR,23472.00,64.53
San Juan-Dolores,14030002,Upper Dolores,2018,3,ForecastedRunoff,09169000,DOLORES RIVER BELOW MCPHEE RESERVOIR,120000.00,9.34
San Juan-Dolores,14030002,Upper Dolores,2018,3,ReservoirStorage,09009170,GROUNDHOG RESERVOIR,12253.00,45.94
San Juan-Dolores,14030002,Upper Dolores,2018,3,ReservoirStorage,MPHC2000,MCPHEE RESERVOIR,284136.00,72.93
San Juan-Dolores,14080101,Upper San Juan,2018,3,ForecastedRunoff,09346400,SAN JUAN RIVER NEAR CARRACAS,210000.00,24.07
San Juan-Dolores,14080101,Upper San Juan,2018,3,ForecastedRunoff,09353500,LOS PINOS RIVER NEAR BAYFIELD,93000.00,5.96
San Juan-Dolores,14080101,Upper San Juan,2018,3,ReservoirStorage,09009130,VALLECITO RESERVOIR,69841.00,62.13
San Juan-Dolores,14080102,Piedra,2018,3,ForecastedRunoff,09349800,PIEDRA RIVER NEAR ARBOLES,83000.00,10.15
San Juan-Dolores,14080104,Animas,2018,3,ForecastedRunoff,09361500,ANIMAS RIVER AT DURANGO,190000.00,5.61
San Juan-Dolores,14080104,Animas,2018,3,ForecastedRunoff,09363100,FLORIDA RIVER INFLOW TO LEMON RESERVOIR,22000.00,5.49
San Juan-Dolores,14080104,Animas,2018,3,ReservoirStorage,09009070,LEMON RESERVOIR,18670.00,36.14
San Juan-Dolores,14080105,Middle San Juan,2018,3,ForecastedRunoff,09365500,LA PLATA RIVER AT HESPERUS,7600.00,6.33
San Juan-Dolores,14080105,Middle San Juan,2018,3,ReservoirStorage,LONRESCO,LONG HOLLOW RESERVOIR,2046.00,50.00
San Juan-Dolores,14080107,Mancos,2018,3,ForecastedRunoff,09370500,MANCOS RIVER NEAR MANCOS,10500.00,5.74
San Juan-Dolores,14080107,Mancos,2018,3,ReservoirStorage,09009050,JACKSON GULCH RESERVOIR,5264.00,66.53
South Platte,10190001,South Platte Headwater,2018,3,ForecastedRunoff,06695500,ELEVENMILE CANYON RESV INFLOW,37000.00,18.47
South Platte,10190001,South Platte Headwater,2018,3,ReservoirStorage,06016010,ANTERO RESERVOIR,20400.00,96.02
South Platte,10190001,South Platte Headwater,2018,3,ReservoirStorage,06016100,ELEVENMILE CANYON RESERVOIR,99600.00,86.07
South Platte,10190001,South Platte Headwater,2018,3,ReservoirStorage,16016025,SPINNEY MOUNTAIN RESERVOIR,37000.00,88.61
South Platte,10190002,Upper South Platte,2018,3,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,119000.00,16.79
South Platte,10190002,Upper South Platte,2018,3,ReservoirStorage,06016080,CHEESMAN LAKE,66453.00,61.55
South Platte,10190002,Upper South Platte,2018,3,ReservoirStorage,09009020,DILLON RESERVOIR,234000.00,89.98
South Platte,10190003,Middle South Platte-Cherry Creek,2018,3,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,119000.00,16.79
South Platte,10190003,Middle South Platte-Cherry Creek,2018,3,ForecastedRunoff,06719505,CLEAR CREEK AT GOLDEN,90000.00,24.56
South Platte,10190003,Middle South Platte-Cherry Creek,2018,3,ForecastedRunoff,06724000,SAINT VRAIN CREEK AT LYONS,79000.00,44.14
South Platte,10190003,Middle South Platte-Cherry Creek,2018,3,ForecastedRunoff,06727000,BOULDER CREEK NEAR ORODELL,52000.00,44.20
South Platte,10190003,Middle South Platte-Cherry Creek,2018,3,ForecastedRunoff,06729500,"SOUTH BOULDER CK NR ELDORADO SPRINGS, CO",34000.00,32.02
South Platte,10190003,Middle South Platte-Cherry Creek,2018,3,ForecastedRunoff,06738000,"BIG THOMPSON R AT MOUTH, NR DRAKE, CO",80000.00,42.42
South Platte,10190003,Middle South Platte-Cherry Creek,2018,3,ForecastedRunoff,06752000,CACHE LA POUDRE R AT CANYON MOUTH,215000.00,43.37
South Platte,10190003,Middle South Platte-Cherry Creek,2018,3,ReservoirStorage,06016020,BARR LAKE,28800.00,86.07
South Platte,10190003,Middle South Platte-Cherry Creek,2018,3,ReservoirStorage,06016230,MILTON RESERVOIR,21900.00,98.51
South Platte,10190003,Middle South Platte-Cherry Creek,2018,3,ReservoirStorage,06016280,STANDLEY RESERVOIR,42000.00,98.51
South Platte,10190003,Middle South Platte-Cherry Creek,2018,3,ReservoirStorage,06016370,HORSECREEK RESERVOIR,11800.00,17.37
South Platte,10190004,Clear,2018,3,ForecastedRunoff,06719505,CLEAR CREEK AT GOLDEN,90000.00,24.56
South Platte,10190005,St. Vrain,2018,3,ForecastedRunoff,06724000,SAINT VRAIN CREEK AT LYONS,79000.00,44.14
South Platte,10190005,St. Vrain,2018,3,ForecastedRunoff,06727000,BOULDER CREEK NEAR ORODELL,52000.00,44.20
South Platte,10190005,St. Vrain,2018,3,ForecastedRunoff,06729500,"SOUTH BOULDER CK NR ELDORADO SPRINGS, CO",34000.00,32.02
South Platte,10190005,St. Vrain,2018,3,ReservoirStorage,06016130,GROSS RESERVOIR,27254.00,98.51
South Platte,10190005,St. Vrain,2018,3,ReservoirStorage,06016220,MARSHALL RESERVOIR,7300.00,84.10
South Platte,10190005,St. Vrain,2018,3,ReservoirStorage,06016260,BUTTONROCK (RALPH PRICE) RESERVOIR,15900.00,98.51
South Platte,10190005,St. Vrain,2018,3,ReservoirStorage,06016290,TERRY RESERVOIR,6400.00,89.67
South Platte,10190005,St. Vrain,2018,3,ReservoirStorage,06016300,UNION RESERVOIR,11925.00,73.78
South Platte,10190006,Big Thompson,2018,3,ForecastedRunoff,06738000,"BIG THOMPSON R AT MOUTH, NR DRAKE, CO",80000.00,42.42
South Platte,10190006,Big Thompson,2018,3,ReservoirStorage,06016040,BOYD LAKE,35500.00,61.35
South Platte,10190006,Big Thompson,2018,3,ReservoirStorage,06016060,CARTER LAKE,70615.00,13.33
South Platte,10190006,Big Thompson,2018,3,ReservoirStorage,06016180,LAKE LOVELAND RESERVOIR,6300.00,26.31
South Platte,10190006,Big Thompson,2018,3,ReservoirStorage,06016190,LONE TREE RESERVOIR,6800.00,45.95
South Platte,10190006,Big Thompson,2018,3,ReservoirStorage,06016200,MARIANO RESERVOIR,4000.00,52.80
South Platte,10190006,Big Thompson,2018,3,ReservoirStorage,09009060,LAKE GRANBY,389583.00,91.61
South Platte,10190006,Big Thompson,2018,3,ReservoirStorage,09009160,WILLOW CREEK RESERVOIR,6659.00,25.06
South Platte,10190007,Cache La Poudre,2018,3,ForecastedRunoff,06752000,CACHE LA POUDRE R AT CANYON MOUTH,215000.00,43.37
South Platte,10190007,Cache La Poudre,2018,3,ReservoirStorage,06016030,BLACK HOLLOW RESERVOIR,3300.00,69.02
South Platte,10190007,Cache La Poudre,2018,3,ReservoirStorage,06016050,CACHE LA POUDRE,9200.00,88.80
South Platte,10190007,Cache La Poudre,2018,3,ReservoirStorage,06016070,CHAMBERS LAKE,5200.00,82.25
South Platte,10190007,Cache La Poudre,2018,3,ReservoirStorage,06016090,COBB LAKE,19000.00,76.30
South Platte,10190007,Cache La Poudre,2018,3,ReservoirStorage,06016120,FOSSIL CREEK RESERVOIR,9200.00,75.76
South Platte,10190007,Cache La Poudre,2018,3,ReservoirStorage,06016140,HALLIGAN RESERVOIR,5400.00,63.68
South Platte,10190007,Cache La Poudre,2018,3,ReservoirStorage,06016150,HORSETOOTH RESERVOIR,95038.00,28.34
South Platte,10190007,Cache La Poudre,2018,3,ReservoirStorage,06016310,WINDSOR RESERVOIR,10400.00,27.56
South Platte,10190012,Middle South Platte-Sterling,2018,3,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,119000.00,16.79
South Platte,10190012,Middle South Platte-Sterling,2018,3,ForecastedRunoff,06719505,CLEAR CREEK AT GOLDEN,90000.00,24.56
South Platte,10190012,Middle South Platte-Sterling,2018,3,ForecastedRunoff,06724000,SAINT VRAIN CREEK AT LYONS,79000.00,44.14
South Platte,10190012,Middle South Platte-Sterling,2018,3,ForecastedRunoff,06727000,BOULDER CREEK NEAR ORODELL,52000.00,44.20
South Platte,10190012,Middle South Platte-Sterling,2018,3,ForecastedRunoff,06729500,"SOUTH BOULDER CK NR ELDORADO SPRINGS, CO",34000.00,32.02
South Platte,10190012,Middle South Platte-Sterling,2018,3,ForecastedRunoff,06738000,"BIG THOMPSON R AT MOUTH, NR DRAKE, CO",80000.00,42.42
South Platte,10190012,Middle South Platte-Sterling,2018,3,ForecastedRunoff,06752000,CACHE LA POUDRE R AT CANYON MOUTH,215000.00,43.37
South Platte,10190012,Middle South Platte-Sterling,2018,3,ReservoirStorage,06016110,EMPIRE RESERVOIR,35400.00,95.25
South Platte,10190012,Middle South Platte-Sterling,2018,3,ReservoirStorage,06016160,JACKSON LAKE RESERVOIR,24600.00,45.96
South Platte,10190012,Middle South Platte-Sterling,2018,3,ReservoirStorage,06016170,JULESBURG RESERVOIR,15700.00,11.41
South Platte,10190012,Middle South Platte-Sterling,2018,3,ReservoirStorage,06016240,POINT OF ROCKS RESERVOIR,68900.00,90.82
South Platte,10190012,Middle South Platte-Sterling,2018,3,ReservoirStorage,06016250,PREWITT RESERVOIR,18400.00,46.23
South Platte,10190012,Middle South Platte-Sterling,2018,3,ReservoirStorage,06016270,RIVERSIDE RESERVOIR,53900.00,97.24
Yampa-White,10180001,North Platte Headwaters,2018,3,ForecastedRunoff,06620000,NORTH PLATTE R NR NORTHGATE,199000.00,43.62
Yampa-White,14050001,Upper Yampa,2018,3,ForecastedRunoff,09239500,YAMPA RIVER AT STEAMBOAT SPRINGS,160000.00,17.78
Yampa-White,14050001,Upper Yampa,2018,3,ForecastedRunoff,09242500,"ELK RIVER NEAR MILNER, CO",240000.00,20.76
Yampa-White,14050001,Upper Yampa,2018,3,ForecastedRunoff,09246200,ELKHEAD CREEK ABOVE LONG GULCH,40000.00,20.23
Yampa-White,14050001,Upper Yampa,2018,3,ReservoirStorage,09237495,STAGECOACH RESERVOIR NR OAK CREEK,33400.00,98.51
Yampa-White,14050001,Upper Yampa,2018,3,ReservoirStorage,YAMRESCO,YAMCOLO RESERVOIR,8092.00,76.28
Yampa-White,14050002,Lower Yampa,2018,3,ForecastedRunoff,09251000,YAMPA RIVER NEAR MAYBELL,570000.00,24.72
Yampa-White,14050003,Little Snake,2018,3,ForecastedRunoff,09260000,LITTLE SNAKE RIVER NEAR LILY,210000.00,25.06
Yampa-White,14050005,Upper White,2018,3,ForecastedRunoff,09304500,WHITE RIVER NEAR MEEKER,152000.00,12.27
Arkansas,11020001,Arkansas Headwaters,2018,4,ForecastedRunoff,07091500,ARKANSAS RIVER AT SALIDA,166000.00,12.72
Arkansas,11020001,Arkansas Headwaters,2018,4,ReservoirStorage,07007020,CLEAR CREEK RESERVOIR,8191.00,66.43
Arkansas,11020001,Arkansas Headwaters,2018,4,ReservoirStorage,07007110,TURQUOISE LAKE,77086.00,68.62
Arkansas,11020001,Arkansas Headwaters,2018,4,ReservoirStorage,07007120,TWIN LAKES RESERVOIR,42583.00,69.42
Arkansas,11020001,Arkansas Headwaters,2018,4,ReservoirStorage,09009040,HOMESTAKE RESERVOIR,40929.00,97.42
Arkansas,11020002,Upper Arkansas,2018,4,ForecastedRunoff,07099400,PUEBLO RESERVOIR INFLOW,230000.00,11.50
Arkansas,11020002,Upper Arkansas,2018,4,ReservoirStorage,07007090,PUEBLO RESERVOIR,257400.00,76.39
Arkansas,11020005,Upper Arkansas-Lake Meredith,2018,4,ForecastedRunoff,07099400,PUEBLO RESERVOIR INFLOW,230000.00,11.50
Arkansas,11020005,Upper Arkansas-Lake Meredith,2018,4,ForecastedRunoff,07111000,HUERFANO RIVER NEAR REDWING,4800.00,5.06
Arkansas,11020005,Upper Arkansas-Lake Meredith,2018,4,ForecastedRunoff,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,3400.00,9.90
Arkansas,11020005,Upper Arkansas-Lake Meredith,2018,4,ReservoirStorage,07007070,MEREDITH RESERVOIR,40891.00,94.14
Arkansas,11020005,Upper Arkansas-Lake Meredith,2018,4,ReservoirStorage,07007130,LAKE HENRY,8625.00,83.66
Arkansas,11020006,Huerfano,2018,4,ForecastedRunoff,07111000,HUERFANO RIVER NEAR REDWING,4800.00,5.06
Arkansas,11020006,Huerfano,2018,4,ForecastedRunoff,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,3400.00,9.90
Arkansas,11020006,Huerfano,2018,4,ReservoirStorage,07007030,CUCHARAS RESERVOIR,0.00,13.93
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2018,4,ForecastedRunoff,07099400,PUEBLO RESERVOIR INFLOW,230000.00,11.50
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2018,4,ForecastedRunoff,07111000,HUERFANO RIVER NEAR REDWING,4800.00,5.06
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2018,4,ForecastedRunoff,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,3400.00,9.90
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2018,4,ForecastedRunoff,07124500,PURGATOIRE RIVER AT TRINIDAD,12000.00,7.81
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2018,4,ReservoirStorage,07007010,ADOBE CREEK RESERVOIR,48301.00,63.18
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2018,4,ReservoirStorage,07007060,JOHN MARTIN RESERVOIR,312101.00,83.11
Arkansas,11020010,Purgatoire,2018,4,ForecastedRunoff,07124500,PURGATOIRE RIVER AT TRINIDAD,12000.00,7.81
Arkansas,11020010,Purgatoire,2018,4,ReservoirStorage,07007100,TRINIDAD LAKE,39190.00,84.96
Colorado,14010001,Colorado Headwaters,2018,4,ForecastedRunoff,09070500,COLORADO RIVER NEAR DOTSERO,1120000.00,28.00
Colorado,14010001,Colorado Headwaters,2018,4,ReservoirStorage,09009150,WILLIAMS FORK RESERVOIR,66900.00,74.88
Colorado,14010001,Colorado Headwaters,2018,4,ReservoirStorage,09041395,WOLFORD MOUNTAIN RESERVOIR,54030.00,97.21
Colorado,14010002,Blue,2018,4,ForecastedRunoff,09057500,BLUE RIVER INFLOW TO GREEN MOUNTAIN RES,225000.00,29.99
Colorado,14010002,Blue,2018,4,ReservoirStorage,09009030,GREEN MOUNTAIN RESERVOIR,58917.00,41.73
Colorado,14010003,Eagle,2018,4,ForecastedRunoff,09070000,EAGLE RIVER BELOW GYPSUM,240000.00,18.36
Colorado,14010004,Roaring Fork,2018,4,ForecastedRunoff,09085000,ROARING FORK AT GLENWOOD SPRINGS,365000.00,6.03
Colorado,14010004,Roaring Fork,2018,4,ReservoirStorage,09009110,RUEDI RESERVOIR,64712.00,61.49
Colorado,14010005,Colorado Headwaters-Plateau,2018,4,ForecastedRunoff,09095500,COLORADO RIVER NEAR CAMEO,1500000.00,11.40
Colorado,14010005,Colorado Headwaters-Plateau,2018,4,ReservoirStorage,09009140,VEGA RESERVOIR,11527.00,41.52
Gunnison,14020001,East-Taylor,2018,4,ForecastedRunoff,09109209,TAYLOR R INF TO TAYLOR PARK RESERVOIR,55000.00,6.89
Gunnison,14020001,East-Taylor,2018,4,ForecastedRunoff,09112500,EAST RIVER AT ALMONT,93000.00,8.12
Gunnison,14020001,East-Taylor,2018,4,ReservoirStorage,09009120,TAYLOR PARK RESERVOIR,70709.00,77.01
Gunnison,14020002,Upper Gunnison,2018,4,ForecastedRunoff,09124500,"LAKE FORK AT GATEVIEW, CO",57000.00,5.79
Gunnison,14020002,Upper Gunnison,2018,4,ForecastedRunoff,09124800,GUNNISON R INF TO BLUE MESA RESERVOIR,290000.00,6.69
Gunnison,14020002,Upper Gunnison,2018,4,ReservoirStorage,09009010,BLUE MESA RESERVOIR,533528.00,78.14
